"","Current Residence State Code","Current Residence FIPS County Code","Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code","Residence 1 Year Ago FIPS County Code","State of Current Residence","County of Current Residence","County of Current Residence_Population 1 Year and Over_Estimate","County of Current Residence_Population 1 Year and Over_MOE","County of Current Residence_Nonmovers_Estimate","County of Current Residence_Nonmovers_MOE","County of Current Residence_Movers within United States_Estimate","County of Current Residence_Movers within United States_MOE","County of Current Residence_Movers within Same County_Estimate","County of Current Residence_Movers within Same County_MOE","County of Current Residence_Movers from Different County, Same State_Estimate","County of Current Residence_Movers from Different County, Same State_MOE","County of Current Residence_Movers from Different State_Estimate","County of Current Residence_Movers from Different State_MOE","County of Current Residence_Movers from Abroad1_Estimate","County of Current Residence_Movers from Abroad1_MOE","State/U.S. Island Area/Foreign Region of Residence 1 Year Ago","County of Residence 1 Year Ago","County of Residence 1 Year Ago_Population 1 Year and Over_Estimate","County of Residence 1 Year Ago_Population 1 Year and Over_MOE","County of Residence 1 Year Ago_Nonmovers_Estimate","County of Residence 1 Year Ago_Nonmovers_MOE","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_Estimate","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_MOE","County of Residence 1 Year Ago_Movers within Same County_Estimate","County of Residence 1 Year Ago_Movers within Same County_MOE","County of Residence 1 Year Ago_Movers to Different County, Same State_Estimate","County of Residence 1 Year Ago_Movers to Different County, Same State_MOE","County of Residence 1 Year Ago_Movers to Different State_Estimate","County of Residence 1 Year Ago_Movers to Different State_MOE","County of Residence 1 Year Ago_Movers to Puerto Rico_Estimate","County of Residence 1 Year Ago_Movers to Puerto Rico_MOE","Movers in County-to-County Flow_Estimate","Movers in County-to-County Flow_MOE"
"1307","016","039","049","057","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Utah","Weber County",249795,2152,214934,2303,34861,2359,19688,1884,9590,1324,5583,915,NA,NA,5,13
"1308","016","039","051","193","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Virginia","Westmoreland County",17213,731,14979,610,2234,620,973,313,867,314,394,330,NA,NA,7,14
"1309","016","039","051","650","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Virginia","Hampton City",133286,1958,111108,1855,22178,1981,9484,1507,8370,1151,4324,685,NA,NA,85,95
"1310","016","039","053","011","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Washington","Clark County",471240,2503,398734,3057,72506,3249,48180,2837,9684,1174,14642,1311,NA,NA,5,8
"1311","016","039","053","033","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Washington","King County",2174996,6346,1796628,7198,378261,7386,251155,6382,66523,2819,60583,2821,107,143,24,36
"1312","016","039","053","035","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Washington","Kitsap County",263085,2978,221962,1971,41090,2750,21324,1528,10563,1844,9203,1339,33,53,34,52
"1313","016","039","053","041","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Washington","Lewis County",76789,1029,67034,1212,9755,1171,6057,955,2612,583,1086,346,NA,NA,15,26
"1314","016","039","053","053","Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Washington","Pierce County",863353,5382,723599,5232,139701,4737,85019,3913,25831,1708,28851,2457,53,82,8,17
"1315","016","039","ASI",NA,"Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Asia","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,108
"1316","016","039","CAM",NA,"Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Central America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,73
"1317","016","039","EUR",NA,"Idaho","Elmore County",26642,125,20866,751,5367,751,2703,630,993,382,1671,334,409,145,"Europe","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,59
"1318","016","041","004","013","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Arizona","Maricopa County",4294816,7863,3637569,12791,657176,11666,508750,10297,47928,2845,100498,4438,71,58,16,27
"1319","016","041","006","037","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"California","Los Angeles County",9992508,8259,8950027,12213,1042027,12780,717388,10582,180755,5598,143884,4931,454,239,25,33
"1320","016","041","006","073","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"California","San Diego County",3274487,5768,2792207,9001,482271,9083,325445,7330,61910,3414,94916,3522,9,14,57,82
"1321","016","041","006","089","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"California","Shasta County",176782,1791,151710,1898,25072,1729,16050,1306,5609,818,3413,647,NA,NA,28,49
"1322","016","041","015","001","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Hawaii","Hawaii County",198906,1698,176268,1848,22598,1630,13291,1424,3105,520,6202,788,40,65,6,11
"1323","016","041","016","001","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,15,16
"1324","016","041","016","005","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Bannock County",84822,1073,69561,1042,15261,943,8909,720,3630,573,2722,584,NA,NA,32,37
"1325","016","041","016","011","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Bingham County",45828,986,39270,997,6558,1026,3422,811,1676,486,1460,500,NA,NA,9,16
"1326","016","041","016","019","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Bonneville County",112990,1243,95382,1563,17608,1608,11049,1305,3392,620,3167,644,NA,NA,5,9
"1327","016","041","016","029","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Caribou County",6821,210,6258,199,563,220,268,124,148,67,147,142,NA,NA,32,48
"1328","016","041","016","031","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Cassia County",23501,759,20361,531,3140,746,1168,352,1456,566,516,375,NA,NA,30,36
"1329","016","041","016","039","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Elmore County",26083,772,20866,751,5217,806,2703,630,885,311,1629,375,NA,NA,20,21
"1330","016","041","016","053","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Jerome County",23181,690,20041,709,3140,714,1709,530,1051,414,380,223,NA,NA,3,5
"1331","016","041","016","055","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Kootenai County",158022,1605,134887,1855,23135,1876,14589,1535,2612,458,5934,962,NA,NA,1,2
"1332","016","041","016","059","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Lemhi County",7564,308,6772,289,792,297,436,207,259,186,97,54,NA,NA,5,12
"1333","016","041","016","065","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Madison County",38125,1350,26014,1113,12111,1244,5088,683,2025,547,4998,757,NA,NA,45,45
"1334","016","041","016","071","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Oneida County",4363,124,3997,122,366,103,205,74,57,43,104,59,NA,NA,12,19
"1335","016","041","016","085","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Idaho","Valley County",10806,684,8497,636,2309,665,993,460,684,338,632,343,NA,NA,1,3
"1336","016","041","026","111","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Michigan","Midland County",83929,1174,72297,905,11632,1267,5467,829,4140,792,2025,576,NA,NA,5,9
"1337","016","041","030","063","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Montana","Missoula County",114400,1374,92997,1625,21403,1456,13323,1260,3840,549,4240,520,NA,NA,78,101
"1338","016","041","049","003","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Box Elder County",53926,908,47107,815,6819,960,3294,647,2542,531,983,345,NA,NA,76,101
"1339","016","041","049","005","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Cache County",122635,1281,99267,1618,23368,1840,14467,1464,4865,724,4036,658,NA,NA,181,113
"1340","016","041","049","011","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Davis County",345020,2816,299140,2774,45880,2526,22296,2066,14751,1285,8833,1215,NA,NA,60,92
"1341","016","041","049","035","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Salt Lake County",1123000,4539,950666,4875,172334,5030,113870,4078,26950,1964,31514,2759,NA,NA,39,63
"1342","016","041","049","045","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Tooele County",68012,1209,59914,1194,8098,1177,4121,834,2132,518,1845,494,NA,NA,77,130
"1343","016","041","049","057","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Utah","Weber County",249795,2152,214934,2303,34861,2359,19688,1884,9590,1324,5583,915,NA,NA,19,30
"1344","016","041","053","053","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Washington","Pierce County",863353,5382,723599,5232,139701,4737,85019,3913,25831,1708,28851,2457,53,82,2,4
"1345","016","041","053","067","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Washington","Thurston County",276566,2605,229158,2805,47408,2364,27786,2161,9043,968,10579,1473,NA,NA,45,62
"1346","016","041","056","021","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Wyoming","Laramie County",97161,1500,81203,1742,15958,1710,9486,1288,1049,239,5423,956,NA,NA,16,24
"1347","016","041","056","039","Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Wyoming","Teton County",22520,697,18448,672,4072,818,2189,675,345,181,1538,389,NA,NA,1,3
"1348","016","041","ASI",NA,"Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Asia","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1349","016","041","CAM",NA,"Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Central America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,31
"1350","016","041","EUR",NA,"Idaho","Franklin County",13565,75,11940,417,1593,412,652,297,210,88,731,300,32,32,"Europe","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"1351","016","043","002","020","Idaho","Fremont County",12999,42,11304,277,1605,265,552,227,769,185,284,105,90,60,"Alaska","Anchorage Municipality",294428,3095,234127,3093,60301,3259,34184,2400,6801,853,19316,1688,NA,NA,11,15
"1352","016","043","006","009","Idaho","Fremont County",12999,42,11304,277,1605,265,552,227,769,185,284,105,90,60,"California","Calaveras County",45128,774,40359,946,4769,845,2561,694,1403,328,805,330,NA,NA,25,37
